product_id,product_name,category_name,brand_name,sku_name,standard_price,product_status,shop_id,listed_date,updated_at,etl_time,source_system,etl_batch
P000719,云启母婴用品商品719,母婴用品,云启,标准款,179.45,下架,P000100,2025-01-15,2025-06-29 13:26:32,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000720,银杉图书文具商品720,图书文具,银杉,标准款,96.65,缺货,P000179,2022-07-08,2024-04-01 07:11:28,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000721,星河母婴用品商品721,母婴用品,星河,青春版,6625.26,上架,P000304,2021-10-16,2024-06-13 19:26:17,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000722,海蓝食品生鲜商品722,食品生鲜,海蓝,青春版,6795.26,上架,P000222,2023-07-13,2025-09-14 03:23:18,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000723,星河图书文具商品723,图书文具,星河,豪华款,514.52,下架,P000037,2022-10-07,2024-09-29 18:57:18,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000724,海蓝家用电器商品724,家用电器,海蓝,升级款,4709.71,下架,P000306,2021-08-14,2023-12-07 08:43:36,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000725,云启汽车用品商品725,汽车用品,云启,青春版,8076.87,下架,P000277,2020-05-30,2024-01-19 11:24:18,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000726,青木家居家装商品726,家居家装,青木,豪华款,7579.93,下架,P000590,2024-06-28,2025-05-19 16:23:44,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000727,海蓝家居家装商品727,家居家装,海蓝,Pro版,3478.04,上架,P000626,2022-11-12,2023-03-31 03:18:55,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000728,山川手机数码商品728,手机数码 ,山川,升级款,9678.72,缺货,P000600,2024-07-01,2024-08-16 13:45:52,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000729,星河汽车用品商品729,汽车用品,星河,Pro版,4995.4,下架,P000299,2024-01-23,2024-12-02 00:41:07,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000730,星河运动户外商品730,运动户外,星河,豪华款,603.07,上架,P000579,2020-04-18,2020-07-26 20:24:20,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000731,北辰母婴用品商品731,母婴用品,北辰,青春版,3364.13,上架,P000126,2025-06-25,2025-11-06 19:57:00,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000732,银杉食品生鲜商品732,食品生鲜,银杉,豪华款,5429.44,上架,P000579,2024-04-02,2024-07-29 17:41:20,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000733,山川家居家装商品733,家居家装,山川,青春版,6459.73,下架,P000461,2020-01-30,2024-01-20 12:59:22,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000734,橙子家用电器商品734,家用电器,橙子,标准款,3492.03,下架,P000703,2025-05-30,2025-11-23 00:20:57,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000735,星河图书文具商品735,图书文具,星河,标准款,4082.48,下架,P000217,2023-04-03,2023-09-10 07:21:00,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000736,橙子美妆个护商品736,美妆个护,橙子,标准款,6020.35,上架,P000579,2024-10-28,2025-04-01 21:31:57,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000737,飞鹿服饰鞋包商品737,服饰鞋包,飞鹿,Pro版,1111.22,上架,P000342,2024-03-12,2025-06-29 14:07:12,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000738,飞鹿母婴用品商品738,母婴用品,飞鹿,豪华款,838.23,缺货,P000414,2022-03-19,2025-12-15 16:49:34,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000739,山川家居家装商品739,家居家装,山川,升级款,650.87,缺货,P000472,2021-03-28,2023-08-11 22:14:09,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000740,星河母婴用品商品740,母婴用品,星河,升级款,3378.87,下架,P000454,2024-07-10,2025-07-18 13:33:03,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000741,星河运动户外商品741,运动户外,星河,Pro版,6135.02,缺货,P000394,2025-01-03,2025-12-03 22:24:01,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000742,极光图书文具商品742,图书文具,极光,标准款,8999.41,缺货,P000685,2024-07-13,2025-11-02 18:32:56,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000743,青木图书文具商品743,图书文具,青木,标准款,1572.64,缺货,P000189,2023-06-13,2025-10-03 09:39:38,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000744,银杉食品生鲜商品744,食品生鲜,银杉,Pro版,1332.5,缺货,P000603,2025-11-09,2025-12-09 16:49:34,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000745,青木手机数码商品745,手机数码,青木,升级款,7235.82,下架,P000082,2025-12-12,2025-12-16 07:33:27,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000746,海蓝家用电器商品746,家用电器,海蓝,升级款,795.56,上架,P000324,2024-08-29,2024-09-11 05:29:59,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000747,海蓝服饰鞋包商品747,服饰鞋包,海蓝,标准款,2038.86,缺货,P000439,2021-03-01,2025-05-16 04:26:46,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000748,橙子家居家装商品748,家居家装,橙子,Pro版,3284.4,上架,P000171,2024-10-21,2025-10-14 10:23:08,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000749,云启食品生鲜商品749,食品生鲜,云启,青春版,6239.21,下架,P000254,2022-03-13,2023-01-04 23:36:16,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000750,北辰家用电器商品750,家用电器,北辰,青春版,7000.98,缺货,P000160,2024-03-12,2025-07-28 05:45:46,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000751,银杉服饰鞋包商品751,服饰鞋包,银杉,Pro版,1811.05,上架,P000683,2023-05-16,2025-07-14 00:50:02,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000752,云启美妆个护商品752,美妆个护,云启,豪华款,6846.36,下架,P000054,2025-03-23,2025-05-14 07:45:08,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000753,星河美妆个护商品753,美妆个护,星河,标准款,3000.76,上架,P000704,2025-01-29,2025-09-03 18:02:10,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000754,银杉母婴用品商品754,母婴用品,银杉,Pro版,4425.51,上架,P000375,2020-05-04,2024-11-25 12:27:54,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000755,北辰母婴用品商品755,母婴用品,北辰,升级款,7945.83,缺货,P000089,2020-03-27,2022-04-13 17:57:40,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000756,星河母婴用品商品756,母婴用品,星河,豪华款,9187.65,下架,P000399,2021-07-24,2023-12-05 11:02:03,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000757,飞鹿运动户外商品757,运动户外,飞鹿,标准款,737.73,缺货,P000743,2022-09-09,2024-07-09 08:38:22,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000758,银杉美妆个护商品758,美妆个护,银杉,青春版,2249.5,上架,P000390,2021-03-20,2023-09-08 06:37:41,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000759,海蓝家居家装商品759,家居家装,海蓝,豪华款,879.05,下架,P000314,2022-11-13,2024-05-29 10:16:23,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000760,云启运动户外商品760,运动户外,云启,Pro版,2335.74,上架,P000601,2021-05-02,2024-09-10 16:34:14,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000761,极光美妆个护商品761,美妆个护,极光,豪华款,9207.76,上架,P000512,2024-10-25,2025-09-08 07:03:12,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000762,青木食品生鲜商品762,食品生鲜,青木,升级款,3334.64,缺货,P000346,2025-10-18,2025-12-11 00:59:24,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000763,极光服饰鞋包商品763,服饰鞋包,极光,Pro版,5263.49,上架,P000571,2021-07-06,2025-08-02 09:24:38,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000764,极光汽车用品商品764,汽车用品,极光,豪华款,5638.22,上架,P000398,2025-04-14,2025-07-22 18:55:18,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000765,星河汽车用品商品765,汽车用品,星河,豪华款,2560.8,下架,P000577,2021-07-28,2024-05-11 16:53:45,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000766,海蓝汽车用品商品766,汽车用品,海蓝,升级款,2058.71,缺货,P000753,2023-02-28,2024-11-29 02:29:27,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000767,北辰美妆个护商品767,美妆个护,北辰,青春版,6330.24,缺货,P000103,2024-01-26,2025-08-09 12:38:35,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000768,青木汽车用品商品768,汽车用品,青木,Pro版,2686.38,上架,P000422,2020-12-07,2024-05-01 06:26:54,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000769,海蓝图书文具商品769,图书文具,海蓝,升级款,8336.53,上架,P000159,2024-08-13,2024-11-08 11:38:48,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000770,山川家用电器商品770,家用电器,山川,Pro版,340.85,缺货,P000019,2024-03-05,2024-05-03 12:31:27,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000771,海蓝家居家装商品771,家居家装,海蓝,升级款,3416.05,上架,P000054,2025-06-17,2025-07-20 23:36:55,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000772,极光家居家装商品772,家居家装,极光,青春版,2450.78,上架,P000242,2025-06-25,2025-08-08 16:32:23,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000773,星河图书文具商品773,图书文具,星河,标准款,2063.29,上架,P000276,2023-06-20,2025-05-05 00:36:51,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000774,银杉服饰鞋包商品774,服饰鞋包,银杉,豪华款,2175.35,缺货,P000235,2024-02-12,2024-09-17 00:40:51,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000775,北辰美妆个护商品775,美妆个护,北辰,标准款,5965.23,上架,P000147,2022-06-30,2024-07-17 07:56:12,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000776,北辰手机数码商品776,手机数码,北辰,Pro版,4330.84,缺货,P000060,2022-08-20,2024-02-15 05:12:45,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000777,极光汽车用品商品777,汽车用品,极光,标准款,7911.36,缺货,P000148,2024-07-05,2025-10-03 04:28:59,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000778,飞鹿食品生鲜商品778,食品生鲜,飞鹿,标准款,2988.3,上架,P000217,2020-11-25,2021-04-29 03:13:57,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000779,银杉美妆个护商品779,美妆个护,银杉,豪华款,9921.37,下架,P000327,2023-11-22,2025-10-09 17:23:56,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000780,橙子服饰鞋包商品780,服饰鞋包,橙子,升级款,5160.56,上架,P000504,2021-01-03,2021-11-30 23:04:56,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000781,北辰母婴用品商品781,母婴用品,北辰,升级款,6267.13,下架,P000762,2023-05-15,2025-10-24 08:08:56,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000782,云启汽车用品商品782,汽车用品,云启,升级款,1600.29,缺货,P000234,2020-12-18,2024-12-08 06:23:40,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000783,青木母婴用品商品783,母婴用品,青木,标准款,6786.67,下架,P000657,2022-06-12,2023-02-22 21:09:14,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000784,山川美妆个护商品784,美妆个护,山川,Pro版,6100.32,缺货,P000436,2020-06-24,2023-12-28 12:25:30,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000785,青木服饰鞋包商品785,服饰鞋包,青木,豪华款,4173.05,上架,P000391,2022-11-26,2024-02-15 11:19:33,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000786,山川服饰鞋包商品786,服饰鞋包,山川,Pro版,9663.44,下架,P000407,2024-04-24,2025-03-24 00:10:57,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000787,山川美妆个护商品787,美妆个护,山川,升级款,9802.07,缺货,P000261,2021-01-14,2022-09-21 03:46:01,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000788,星河运动户外商品788,运动户外,星河,豪华款,1130.16,下架,P000457,2023-02-08,2024-08-19 20:01:26,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000789,云启母婴用品商品789,母婴用品,云启,Pro版,4073.88,缺货,P000633,2024-12-12,2025-08-07 05:15:39,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000790,橙子家用电器商品790,家用电器,橙子,青春版,4085.04,缺货,P000557,2020-07-30,2023-04-29 16:40:50,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000791,星河图书文具商品791,图书文具,星河,升级款,1736.91,下架,P000478,2020-07-11,2022-12-20 20:05:37,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000792,山川汽车用品商品792,汽车用品,山川,Pro版,1730.83,上架,P000239,2023-10-25,2023-12-31 14:43:23,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000793,银杉食品生鲜商品793,食品生鲜,银杉,标准款,2589.54,下架,P000376,2024-10-13,2024-10-19 22:14:35,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000794,极光美妆个护商品794,美妆个护,极光,青春版,5309.24,缺货,P000480,2025-09-25,2025-09-27 13:44:06,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000795,青木母婴用品商品795,母婴用品,青木,升级款,9059.03,下架,P000694,2023-04-28,2024-07-14 03:15:19,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000796,云启手机数码商品796,手机数码,云启,升级款,1951.44,上架,P000466,2021-12-04,2021-12-16 00:45:15,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000797,银杉手机数码商品797,手机数码,银杉,豪华款,1906.35,下架,P000375,2020-01-30,2025-06-11 08:59:05,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000798,极光运动户外商品798,运动户外,极光,Pro版,6596.23,缺货,P000058,2023-06-05,2025-01-31 22:20:49,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000799,山川美妆个护商品799,美妆个护,山川,青春版,3047.0,缺货,P000503,2025-07-13,2025-09-22 23:45:42,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000800,橙子家用电器商品800,家用电器,橙子,青春版,3666.42,上架,P000289,2023-04-28,2024-02-11 15:24:08,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000801,银杉美妆个护商品801,美妆个护,银杉,标准款,8195.32,上架,P000270,2020-06-18,2021-12-14 04:28:55,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000802,星河汽车用品商品802,汽车用品,星河,Pro版,1198.39,上架,P000084,2021-11-26,2022-04-21 16:45:38,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000803,银杉美妆个护商品803,美妆个护,银杉,升级款,4733.26,缺货,P000454,2025-01-03,2025-03-14 09:49:41,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000804,飞鹿食品生鲜商品804, 食品生鲜,飞鹿,青春版,1012.22,上架,P000474,2020-08-06,2022-11-24 17:27:32,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000805,银杉运动户外商品805,运动户外,银杉,豪华款,861.09,上架,P000172,2025-08-11,2025-11-19 19:06:13,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000806,银杉运动户外商品806,运动户外,银杉,豪华款,3894.62,下架,P000292,2020-12-09,2024-02-26 20:46:07,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000807,山川服饰鞋包商品807,服饰鞋包,山川,青春版,7202.86,上架,P000750,2023-04-28,2025-10-25 23:34:30,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000808,山川汽车用品商品808,汽车用品,山川,豪华款,1893.24,上架,P000602,2024-06-07,2025-06-17 03:52:32,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000809,海蓝手机数码商品809,手机数码,海蓝,豪华款,3780.74,上架,P000192,2020-02-20,2021-08-03 22:12:47,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000810,海蓝家用电器商品810,家用电器,海蓝,Pro版,9252.6,缺货,P000744,2022-02-20,2025-04-11 01:09:02,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000811,云启母婴用品商品811,母婴用品,云启,Pro版,6367.22,上架,P000104,2021-07-12,2025-01-08 05:55:55,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000812,青木食品生鲜商品812,食品生鲜,青木,标准款,8217.48,下架,P000461,2023-04-10,2025-10-10 04:14:04,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000813,飞鹿图书文具商品813,图书文具,飞鹿,升级款,804.8,上架,P000414,2024-09-13,2025-11-30 00:28:51,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000814,山川图书文具商品814,图书文具,山川,标准款,7066.69,上架,P000636,2021-08-14,2025-03-10 17:39:37,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000815,山川运动户外商品815,运动户外,山川,标准款,1594.96,上架,P000104,2024-05-25,2025-03-27 18:45:25,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000816,橙子手机数码商品816,手机数码,橙子,Pro版,4892.77,上架,P000029,2023-02-22,2023-06-18 12:42:52,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000817,北辰母婴用品商品817,母婴用品,北辰,Pro版,55.86,下架,P000120,2023-12-14,2025-07-27 19:48:20,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000818,极光图书文具商品818,图书文具,极光,升级款,1184.18,上架,P000347,2022-05-14,2023-09-27 11:23:43,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000819,山川食品生鲜商品819,食品生鲜,山川,豪华款,4210.41,上架,P000594,2021-09-29,2024-11-27 10:19:26,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000820,飞鹿图书文具商品820,图书文具,飞鹿,升级款,3035.27,缺货,P000788,2020-12-12,2024-06-30 18:28:08,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000821,海蓝食品生鲜商品821,食品生鲜,海蓝,标准款,4652.59,缺货,P000378,2020-07-29,2023-09-04 17:00:44,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000822,北辰图书文具商品822,图书文具,北辰,青春版,9870.62,下架,P000158,2020-09-08,2021-02-08 13:24:53,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000823,星河图书文具商品823,图书文具,星河,青春版,5620.03,上架,P000549,2020-08-06,2023-02-08 17:17:54,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000824,海蓝图书文具商品824,图书文具,海蓝,Pro版,1159.67,上架,P000404,2025-04-05,2025-11-30 21:01:37,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000825,山川手机数码商品825,手机数码,山川,标准款,7244.09,下架,P000563,2023-01-29,2025-04-13 15:24:15,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000826,星河食品生鲜商品826,食品生鲜,星河,豪华款,4361.71,上架,P000215,2023-11-26,2024-02-13 14:50:21,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000827,北辰图书文具商品827,图书文具,北辰,Pro版,6497.31,下架,P000353,2025-03-17,2025-07-04 10:43:46,2026-07-10 17:29:08.301937,ECommerce,202607101729
